gtin,fecha,stock
7821638475297,2025-11-13,524
7821638475297,2025-11-14,524
7821638475297,2025-11-15,524
7821638475297,2025-11-16,524
7821638475297,2025-11-17,524
7821638475297,2025-11-18,479
7821638475297,2025-11-19,479
7821638475297,2025-11-20,657
7821638475297,2025-11-21,657
7821638475297,2025-11-22,657
7821638475297,2025-11-23,657
7821638475297,2025-11-24,657
7821638475297,2025-11-25,657
7821638475297,2025-11-26,657
7821638475297,2025-11-27,617
7821638475297,2025-11-28,617
7821638475297,2025-11-29,617
7821638475297,2025-11-30,617
7821638475297,2025-12-01,617
7821638475297,2025-12-02,617
7821638475297,2025-12-03,617
7821638475297,2025-12-04,617
7821638475297,2025-12-05,617
7821638475297,2025-12-06,569
7821638475297,2025-12-07,569
7821638475297,2025-12-08,569
7821638475297,2025-12-09,569
7821638475297,2025-12-10,569
7821638475297,2025-12-11,569
7821638475297,2025-12-12,569
7821638475297,2025-12-13,569
7821638475297,2025-12-14,669
7821638475297,2025-12-15,669
7821638475297,2025-12-16,669
7821638475297,2025-12-17,669
7821638475297,2025-12-18,669
7821638475297,2025-12-19,669
7821638475297,2025-12-20,629
7821638475297,2025-12-21,629
7821638475297,2025-12-22,629
7821638475297,2025-12-23,629
7821638475297,2025-12-24,629
7821638475297,2025-12-25,629
7821638475297,2025-12-26,591
7821638475297,2025-12-27,591
7821638475297,2025-12-28,591
7821638475297,2025-12-29,591
7821638475297,2025-12-30,591
7821638475297,2025-12-31,591
7821638475297,2026-01-01,591
7821638475297,2026-01-02,591
7821638475297,2026-01-03,591
7821638475297,2026-01-04,552
7821638475297,2026-01-05,552
7821638475297,2026-01-06,552
7821638475297,2026-01-07,552
7821638475297,2026-01-08,681
7821638475297,2026-01-09,681
7821638475297,2026-01-10,681
7821638475297,2026-01-11,681
7821638475297,2026-01-12,681
7821638475297,2026-01-13,647
7821638475297,2026-01-14,647
7821638475297,2026-01-15,647
7821638475297,2026-01-16,647
7821638475297,2026-01-17,647
7821638475297,2026-01-18,647
7821638475297,2026-01-19,647
7821638475297,2026-01-20,601
7821638475297,2026-01-21,601
7821638475297,2026-01-22,601
7821638475297,2026-01-23,601
7821638475297,2026-01-24,601
7821638475297,2026-01-25,601
7821638475297,2026-01-26,601
7821638475297,2026-01-27,601
7821638475297,2026-01-28,601
7821638475297,2026-01-29,601
7821638475297,2026-01-30,693
7821638475297,2026-01-31,693
7821638475297,2026-02-01,693
7821638475297,2026-02-02,693
7821638475297,2026-02-03,693
7821638475297,2026-02-04,693
7821638475297,2026-02-05,653
7821638475297,2026-02-06,653
7821638475297,2026-02-07,653
7821638475297,2026-02-08,653
7821638475297,2026-02-09,653
7821638475297,2026-02-10,653
7821638475297,2026-02-11,653
7821638475297,2026-02-12,653
7821638475297,2026-02-13,653
7821638475297,2026-02-14,611
7821638475297,2026-02-15,611
7821638475297,2026-02-16,611
7821638475297,2026-02-17,611
7821638475297,2026-02-18,611
7821638475297,2026-02-19,611
7821638475297,2026-02-20,611
7821638475297,2026-02-21,611
7821638475297,2026-02-22,704
7821638475297,2026-02-23,704
7821638475297,2026-02-24,704
7821638475297,2026-02-25,704
7821638475297,2026-02-26,704
7821638475297,2026-02-27,665
7821638475297,2026-02-28,665
7821638475297,2026-03-01,665
7821638475297,2026-03-02,665
7821638475297,2026-03-03,665
7821638475297,2026-03-04,618
7821638475297,2026-03-05,618
7821638475297,2026-03-06,618
7821638475297,2026-03-07,618
7821638475297,2026-03-08,618
7821638475297,2026-03-09,618
7821638475297,2026-03-10,618
7821638475297,2026-03-11,618
7821638475297,2026-03-12,618
7821638475297,2026-03-13,566
7821638475297,2026-03-14,566
7821638475297,2026-03-15,566
7821638475297,2026-03-16,566
7821638475297,2026-03-17,566
7821638475297,2026-03-18,566
7821638475297,2026-03-19,566
7821638475297,2026-03-20,513
7821638475297,2026-03-21,513
7821638475297,2026-03-22,513
7821638475297,2026-03-23,513
7821638475297,2026-03-24,719
7821638475297,2026-03-25,719
7821638475297,2026-03-26,719
7821638475297,2026-03-27,719
7821638475297,2026-03-28,673
7821638475297,2026-03-29,673
7821638475297,2026-03-30,673
7821638475297,2026-03-31,673
7821638475297,2026-04-01,673
7821638475297,2026-04-02,673
7821638475297,2026-04-03,673
7821638475297,2026-04-04,673
7821638475297,2026-04-05,673
7821638475297,2026-04-06,673
7821638475297,2026-04-07,627
7821638475297,2026-04-08,627
7821638475297,2026-04-09,627
7821638475297,2026-04-10,627
7821638475297,2026-04-11,627
7821638475297,2026-04-12,576
7821638475297,2026-04-13,730
7821638475297,2026-04-14,730
7821638475297,2026-04-15,730
7821638475297,2026-04-16,730
7821638475297,2026-04-17,730
7821638475297,2026-04-18,730
7821638475297,2026-04-19,730
7821638475297,2026-04-20,730
7821638475297,2026-04-21,730
7821638475297,2026-04-22,681
7821638475297,2026-04-23,681
7821638475297,2026-04-24,681
7821638475297,2026-04-25,681
7821638475297,2026-04-26,681
7821638475297,2026-04-27,681
7821638475297,2026-04-28,681
7821638475297,2026-04-29,681
7821638475297,2026-04-30,634
7821638475297,2026-05-01,634
7821638475297,2026-05-02,634
7821638475297,2026-05-03,634
7821638475297,2026-05-04,634
7821638475297,2026-05-05,634
7821638475297,2026-05-06,585
7821638475297,2026-05-07,585
7821638475297,2026-05-08,585
7821638475297,2026-05-09,585
7821638475297,2026-05-10,585
7821638475297,2026-05-11,585
7821638475297,2026-05-12,535
7821638475297,2026-05-13,745
7821638475297,2026-05-14,745
7821638475297,2026-05-15,745
7821638475297,2026-05-16,745
7821638475297,2026-05-17,745
7821638475297,2026-05-18,745
7821638475297,2026-05-19,745
7821638475297,2026-05-20,700
7821638475297,2026-05-21,700
7821638475297,2026-05-22,700
7821638475297,2026-05-23,700
7821638475297,2026-05-24,700
7821638475297,2026-05-25,700
7821638475297,2026-05-26,700
7821638475297,2026-05-27,700
7821638475297,2026-05-28,700
7821638475297,2026-05-29,648
7821638475297,2026-05-30,648
7821638475297,2026-05-31,648
7821638475297,2026-06-01,648
7821638475297,2026-06-02,648
7821638475297,2026-06-03,648
7821638475297,2026-06-04,648
7821638475297,2026-06-05,594
7821638475297,2026-06-06,594
7821638475297,2026-06-07,757
7821638475297,2026-06-08,757
7821638475297,2026-06-09,757
7821638475297,2026-06-10,757
7821638475297,2026-06-11,757
7821638475297,2026-06-12,757
7821638475297,2026-06-13,757
7821638475297,2026-06-14,757
7821638475297,2026-06-15,706
7821638475297,2026-06-16,706
7821638475297,2026-06-17,706
7821638475297,2026-06-18,706
7821638475297,2026-06-19,706
7821638475297,2026-06-20,706
7821638475297,2026-06-21,706
7821638475297,2026-06-22,706
7821638475297,2026-06-23,706
7821638475297,2026-06-24,656
7821638475297,2026-06-25,656
7821638475297,2026-06-26,656
7821638475297,2026-06-27,656
7821638475297,2026-06-28,656
7821638475297,2026-06-29,656
7821638475297,2026-06-30,656
7821638475297,2026-07-01,656
7832948571630,2024-01-01,936
7832948571630,2024-01-02,936
7832948571630,2024-01-03,936
7832948571630,2024-01-04,936
7832948571630,2024-01-05,936
7832948571630,2024-01-06,926
7832948571630,2024-01-07,926
7832948571630,2024-01-08,926
7832948571630,2024-01-09,926
7832948571630,2024-01-10,926
7832948571630,2024-01-11,926
7832948571630,2024-01-12,920
7832948571630,2024-01-13,920
7832948571630,2024-01-14,920
7832948571630,2024-01-15,920
7832948571630,2024-01-16,920
7832948571630,2024-01-17,903
7832948571630,2024-01-18,903
7832948571630,2024-01-19,903
7832948571630,2024-01-20,903
7832948571630,2024-01-21,903
7832948571630,2024-01-22,903
7832948571630,2024-01-23,903
7832948571630,2024-01-24,903
7832948571630,2024-01-25,886
7832948571630,2024-01-26,886
7832948571630,2024-01-27,886
7832948571630,2024-01-28,886
7832948571630,2024-01-29,886
7832948571630,2024-01-30,886
7832948571630,2024-01-31,886
7832948571630,2024-02-01,886
7832948571630,2024-02-02,886
7832948571630,2024-02-03,870
7832948571630,2024-02-04,870
7832948571630,2024-02-05,870
7832948571630,2024-02-06,870
7832948571630,2024-02-07,870
7832948571630,2024-02-08,870
7832948571630,2024-02-09,870
7832948571630,2024-02-10,856
7832948571630,2024-02-11,856
7832948571630,2024-02-12,856
7832948571630,2024-02-13,856
7832948571630,2024-02-14,856
7832948571630,2024-02-15,856
7832948571630,2024-02-16,856
7832948571630,2024-02-17,856
7832948571630,2024-02-18,856
7832948571630,2024-02-19,847
7832948571630,2024-02-20,847
7832948571630,2024-02-21,847
7832948571630,2024-02-22,847
7832948571630,2024-02-23,847
7832948571630,2024-02-24,839
7832948571630,2024-02-25,839
7832948571630,2024-02-26,839
7832948571630,2024-02-27,839
7832948571630,2024-02-28,839
7832948571630,2024-02-29,836
7832948571630,2024-03-01,836
7832948571630,2024-03-02,836
7832948571630,2024-03-03,836
7832948571630,2024-03-04,836
7832948571630,2024-03-05,836
7832948571630,2024-03-06,836
7832948571630,2024-03-07,836
7832948571630,2024-03-08,836
7832948571630,2024-03-09,827
7832948571630,2024-03-10,827
7832948571630,2024-03-11,827
7832948571630,2024-03-12,827
7832948571630,2024-03-13,827
7832948571630,2024-03-14,827
7832948571630,2024-03-15,806
7832948571630,2024-03-16,806
7832948571630,2024-03-17,806
7832948571630,2024-03-18,806
7832948571630,2024-03-19,806
7832948571630,2024-03-20,799
7832948571630,2024-03-21,799
7832948571630,2024-03-22,799
7832948571630,2024-03-23,799
7832948571630,2024-03-24,799
7832948571630,2024-03-25,799
7832948571630,2024-03-26,799
7832948571630,2024-03-27,782
7832948571630,2024-03-28,782
7832948571630,2024-03-29,782
7832948571630,2024-03-30,782
7832948571630,2024-03-31,782
7832948571630,2024-04-01,764
7832948571630,2024-04-02,764
7832948571630,2024-04-03,764
7832948571630,2024-04-04,764
7832948571630,2024-04-05,764
7832948571630,2024-04-06,764
7832948571630,2024-04-07,764
7832948571630,2024-04-08,764
7832948571630,2024-04-09,764
7832948571630,2024-04-10,764
7832948571630,2024-04-11,746
7832948571630,2024-04-12,746
7832948571630,2024-04-13,746
7832948571630,2024-04-14,746
7832948571630,2024-04-15,746
7832948571630,2024-04-16,746
7832948571630,2024-04-17,746
7832948571630,2024-04-18,746
7832948571630,2024-04-19,720
7832948571630,2024-04-20,720
7832948571630,2024-04-21,720
7832948571630,2024-04-22,720
7832948571630,2024-04-23,720
7832948571630,2024-04-24,702
7832948571630,2024-04-25,702
7832948571630,2024-04-26,702
7832948571630,2024-04-27,702
7832948571630,2024-04-28,702
7832948571630,2024-04-29,687
7832948571630,2024-04-30,687
7832948571630,2024-05-01,687
7832948571630,2024-05-02,687
7832948571630,2024-05-03,687
7832948571630,2024-05-04,678
7832948571630,2024-05-05,678
7832948571630,2024-05-06,678
7832948571630,2024-05-07,678
7832948571630,2024-05-08,678
7832948571630,2024-05-09,678
7832948571630,2024-05-10,678
7832948571630,2024-05-11,764
7832948571630,2024-05-12,764
7832948571630,2024-05-13,744
7832948571630,2024-05-14,744
7832948571630,2024-05-15,744
7832948571630,2024-05-16,744
7832948571630,2024-05-17,744
7832948571630,2024-05-18,744
7832948571630,2024-05-19,744
7832948571630,2024-05-20,744
7832948571630,2024-05-21,744
7832948571630,2024-05-22,744
7832948571630,2024-05-23,713
7832948571630,2024-05-24,713
7832948571630,2024-05-25,713
7832948571630,2024-05-26,713
7832948571630,2024-05-27,713
7832948571630,2024-05-28,713
7832948571630,2024-05-29,713
7832948571630,2024-05-30,693
7832948571630,2024-05-31,693
7832948571630,2024-06-01,693
7832948571630,2024-06-02,693
7832948571630,2024-06-03,693
7832948571630,2024-06-04,693
7832948571630,2024-06-05,693
7832948571630,2024-06-06,693
7832948571630,2024-06-07,693
7832948571630,2024-06-08,693
7832948571630,2024-06-09,670
7832948571630,2024-06-10,795
7832948571630,2024-06-11,795
7832948571630,2024-06-12,795
7832948571630,2024-06-13,795
7832948571630,2024-06-14,795
7832948571630,2024-06-15,795
7832948571630,2024-06-16,795
7832948571630,2024-06-17,795
7832948571630,2024-06-18,782
7832948571630,2024-06-19,782
7832948571630,2024-06-20,782
7832948571630,2024-06-21,782
7832948571630,2024-06-22,782
7832948571630,2024-06-23,782
7832948571630,2024-06-24,782
7832948571630,2024-06-25,766
7832948571630,2024-06-26,766
7832948571630,2024-06-27,766
7832948571630,2024-06-28,766
7832948571630,2024-06-29,766
7832948571630,2024-06-30,766
7832948571630,2024-07-01,766
7832948571630,2024-07-02,748
7832948571630,2024-07-03,748
7832948571630,2024-07-04,748
7832948571630,2024-07-05,748
7832948571630,2024-07-06,748
7832948571630,2024-07-07,748
7832948571630,2024-07-08,727
7832948571630,2024-07-09,727
7832948571630,2024-07-10,727
7832948571630,2024-07-11,727
7832948571630,2024-07-12,727
7832948571630,2024-07-13,727
7832948571630,2024-07-14,727
7832948571630,2024-07-15,727
7832948571630,2024-07-16,727
7832948571630,2024-07-17,709
7832948571630,2024-07-18,835
7832948571630,2024-07-19,835
7832948571630,2024-07-20,835
7832948571630,2024-07-21,835
7832948571630,2024-07-22,835
7832948571630,2024-07-23,835
7832948571630,2024-07-24,835
7832948571630,2024-07-25,835
7832948571630,2024-07-26,819
7832948571630,2024-07-27,819
7832948571630,2024-07-28,819
7832948571630,2024-07-29,819
7832948571630,2024-07-30,819
7832948571630,2024-07-31,819
7832948571630,2024-08-01,794
7832948571630,2024-08-02,794
7832948571630,2024-08-03,794
7832948571630,2024-08-04,794
7832948571630,2024-08-05,794
7832948571630,2024-08-06,794
7832948571630,2024-08-07,794
7832948571630,2024-08-08,794
7832948571630,2024-08-09,776
7832948571630,2024-08-10,776
7832948571630,2024-08-11,776
7832948571630,2024-08-12,776
7832948571630,2024-08-13,776
7832948571630,2024-08-14,776
7832948571630,2024-08-15,776
7832948571630,2024-08-16,749
7832948571630,2024-08-17,749
7832948571630,2024-08-18,749
7832948571630,2024-08-19,749
7832948571630,2024-08-20,749
7832948571630,2024-08-21,870
7832948571630,2024-08-22,870
7832948571630,2024-08-23,870
7832948571630,2024-08-24,855
7832948571630,2024-08-25,855
7832948571630,2024-08-26,855
7832948571630,2024-08-27,855
7832948571630,2024-08-28,855
7832948571630,2024-08-29,855
7832948571630,2024-08-30,855
7832948571630,2024-08-31,855
7832948571630,2024-09-01,855
7832948571630,2024-09-02,828
7832948571630,2024-09-03,828
7832948571630,2024-09-04,828
7832948571630,2024-09-05,828
7832948571630,2024-09-06,828
7832948571630,2024-09-07,828
7832948571630,2024-09-08,828
7832948571630,2024-09-09,828
7832948571630,2024-09-10,828
7832948571630,2024-09-11,828
7832948571630,2024-09-12,808
7832948571630,2024-09-13,894
7832948571630,2024-09-14,894
7832948571630,2024-09-15,894
7832948571630,2024-09-16,894
7832948571630,2024-09-17,894
7832948571630,2024-09-18,894
7832948571630,2024-09-19,894
7832948571630,2024-09-20,871
7832948571630,2024-09-21,871
7832948571630,2024-09-22,871
7832948571630,2024-09-23,871
7832948571630,2024-09-24,871
7832948571630,2024-09-25,871
7832948571630,2024-09-26,871
7832948571630,2024-09-27,847
7832948571630,2024-09-28,847
7832948571630,2024-09-29,847
7832948571630,2024-09-30,847
7832948571630,2024-10-01,847
7832948571630,2024-10-02,847
7832948571630,2024-10-03,847
7832948571630,2024-10-04,847
7832948571630,2024-10-05,847
7832948571630,2024-10-06,847
7832948571630,2024-10-07,825
7832948571630,2024-10-08,825
7832948571630,2024-10-09,920
7832948571630,2024-10-10,920
7832948571630,2024-10-11,920
7832948571630,2024-10-12,896
7832948571630,2024-10-13,896
7832948571630,2024-10-14,896
7832948571630,2024-10-15,896
7832948571630,2024-10-16,896
7832948571630,2024-10-17,896
7832948571630,2024-10-18,896
7832948571630,2024-10-19,870
7832948571630,2024-10-20,870
7832948571630,2024-10-21,870
7832948571630,2024-10-22,870
7832948571630,2024-10-23,870
7832948571630,2024-10-24,870
7832948571630,2024-10-25,870
7832948571630,2024-10-26,870
7832948571630,2024-10-27,870
7832948571630,2024-10-28,848
7832948571630,2024-10-29,848
7832948571630,2024-10-30,942
7832948571630,2024-10-31,942
7832948571630,2024-11-01,942
7832948571630,2024-11-02,942
7832948571630,2024-11-03,942
7832948571630,2024-11-04,942
7832948571630,2024-11-05,942
7832948571630,2024-11-06,942
7832948571630,2024-11-07,921
7832948571630,2024-11-08,921
7832948571630,2024-11-09,921
7832948571630,2024-11-10,921
7832948571630,2024-11-11,921
7832948571630,2024-11-12,900
7832948571630,2024-11-13,900
7832948571630,2024-11-14,900
7832948571630,2024-11-15,900
7832948571630,2024-11-16,900
7832948571630,2024-11-17,900
7832948571630,2024-11-18,900
7832948571630,2024-11-19,900
7832948571630,2024-11-20,900
7832948571630,2024-11-21,900
7832948571630,2024-11-22,873
7832948571630,2024-11-23,873
7832948571630,2024-11-24,968
7832948571630,2024-11-25,968
7832948571630,2024-11-26,968
7832948571630,2024-11-27,968
7832948571630,2024-11-28,968
7832948571630,2024-11-29,942
7832948571630,2024-11-30,942
7832948571630,2024-12-01,942
7832948571630,2024-12-02,942
7832948571630,2024-12-03,942
7832948571630,2024-12-04,942
7832948571630,2024-12-05,907
7832948571630,2024-12-06,907
7832948571630,2024-12-07,907
7832948571630,2024-12-08,907
7832948571630,2024-12-09,907
7832948571630,2024-12-10,907
7832948571630,2024-12-11,907
7832948571630,2024-12-12,878
7832948571630,2024-12-13,878
7832948571630,2024-12-14,878
7832948571630,2024-12-15,878
7832948571630,2024-12-16,878
7832948571630,2024-12-17,878
7832948571630,2024-12-18,878
7832948571630,2024-12-19,878
7832948571630,2024-12-20,878
7832948571630,2024-12-21,853
7832948571630,2024-12-22,853
7832948571630,2024-12-23,853
7832948571630,2024-12-24,853
7832948571630,2024-12-25,853
7832948571630,2024-12-26,829
7832948571630,2024-12-27,829
7832948571630,2024-12-28,1003
7832948571630,2024-12-29,1003
7832948571630,2024-12-30,1003
7832948571630,2024-12-31,1003
7832948571630,2025-01-01,1003
7832948571630,2025-01-02,1003
7832948571630,2025-01-03,1003
7832948571630,2025-01-04,973
7832948571630,2025-01-05,973
7832948571630,2025-01-06,973
7832948571630,2025-01-07,973
7832948571630,2025-01-08,973
7832948571630,2025-01-09,945
7832948571630,2025-01-10,945
7832948571630,2025-01-11,945
7832948571630,2025-01-12,945
7832948571630,2025-01-13,945
7832948571630,2025-01-14,945
7832948571630,2025-01-15,945
7832948571630,2025-01-16,945
7832948571630,2025-01-17,945
7832948571630,2025-01-18,922
7832948571630,2025-01-19,922
7832948571630,2025-01-20,922
7832948571630,2025-01-21,922
7832948571630,2025-01-22,922
7832948571630,2025-01-23,922
7832948571630,2025-01-24,922
7832948571630,2025-01-25,922
7832948571630,2025-01-26,922
7832948571630,2025-01-27,892
7832948571630,2025-01-28,892
7832948571630,2025-01-29,892
7832948571630,2025-01-30,1037
7832948571630,2025-01-31,1037
7832948571630,2025-02-01,1037
7832948571630,2025-02-02,1037
7832948571630,2025-02-03,1000
7832948571630,2025-02-04,1000
7832948571630,2025-02-05,1000
7832948571630,2025-02-06,1000
7832948571630,2025-02-07,1000
7832948571630,2025-02-08,1000
7832948571630,2025-02-09,1000
7832948571630,2025-02-10,1000
7832948571630,2025-02-11,1000
7832948571630,2025-02-12,977
7832948571630,2025-02-13,977
7832948571630,2025-02-14,977
7832948571630,2025-02-15,977
7832948571630,2025-02-16,977
7832948571630,2025-02-17,977
7832948571630,2025-02-18,948
7832948571630,2025-02-19,948
7832948571630,2025-02-20,948
7832948571630,2025-02-21,948
7832948571630,2025-02-22,948
7832948571630,2025-02-23,948
7832948571630,2025-02-24,948
7832948571630,2025-02-25,917
7832948571630,2025-02-26,917
7832948571630,2025-02-27,917
7832948571630,2025-02-28,1067
7832948571630,2025-03-01,1067
7832948571630,2025-03-02,1067
7832948571630,2025-03-03,1067
7832948571630,2025-03-04,1067
7832948571630,2025-03-05,1067
7832948571630,2025-03-06,1067
7832948571630,2025-03-07,1041
7832948571630,2025-03-08,1041
7832948571630,2025-03-09,1041
7832948571630,2025-03-10,1041
7832948571630,2025-03-11,1041
7832948571630,2025-03-12,1041
7832948571630,2025-03-13,1041
7832948571630,2025-03-14,1041
7832948571630,2025-03-15,1005
7832948571630,2025-03-16,1005
7832948571630,2025-03-17,1005
7832948571630,2025-03-18,1005
7832948571630,2025-03-19,1005
7832948571630,2025-03-20,1005
7832948571630,2025-03-21,1005
7832948571630,2025-03-22,977
7832948571630,2025-03-23,977
7832948571630,2025-03-24,977
7832948571630,2025-03-25,977
7832948571630,2025-03-26,977
7832948571630,2025-03-27,977
7832948571630,2025-03-28,977
7832948571630,2025-03-29,1097
7832948571630,2025-03-30,1097
7832948571630,2025-03-31,1097
7832948571630,2025-04-01,1097
7832948571630,2025-04-02,1097
7832948571630,2025-04-03,1097
7832948571630,2025-04-04,1097
7832948571630,2025-04-05,1063
7832948571630,2025-04-06,1063
7832948571630,2025-04-07,1063
7832948571630,2025-04-08,1063
7832948571630,2025-04-09,1063
7832948571630,2025-04-10,1063
7832948571630,2025-04-11,1063
7832948571630,2025-04-12,1063
7832948571630,2025-04-13,1036
7832948571630,2025-04-14,1036
7832948571630,2025-04-15,1036
7832948571630,2025-04-16,1036
7832948571630,2025-04-17,1036
7832948571630,2025-04-18,1036
7832948571630,2025-04-19,1119
7832948571630,2025-04-20,1082
7832948571630,2025-04-21,1082
7832948571630,2025-04-22,1082
7832948571630,2025-04-23,1082
7832948571630,2025-04-24,1082
7832948571630,2025-04-25,1082
7832948571630,2025-04-26,1082
7832948571630,2025-04-27,1047
7832948571630,2025-04-28,1047
7832948571630,2025-04-29,1047
7832948571630,2025-04-30,1047
7832948571630,2025-05-01,1047
7832948571630,2025-05-02,1047
7832948571630,2025-05-03,1047
7832948571630,2025-05-04,1047
7832948571630,2025-05-05,1047
7832948571630,2025-05-06,1015
7832948571630,2025-05-07,1015
7832948571630,2025-05-08,1015
7832948571630,2025-05-09,1015
7832948571630,2025-05-10,1015
7832948571630,2025-05-11,1142
7832948571630,2025-05-12,1114
7832948571630,2025-05-13,1114
7832948571630,2025-05-14,1114
7832948571630,2025-05-15,1114
7832948571630,2025-05-16,1114
7832948571630,2025-05-17,1114
7832948571630,2025-05-18,1114
7832948571630,2025-05-19,1084
7832948571630,2025-05-20,1084
7832948571630,2025-05-21,1084
7832948571630,2025-05-22,1084
7832948571630,2025-05-23,1084
7832948571630,2025-05-24,1084
7832948571630,2025-05-25,1084
7832948571630,2025-05-26,1046
7832948571630,2025-05-27,1046
7832948571630,2025-05-28,1046
7832948571630,2025-05-29,1046
7832948571630,2025-05-30,1046
7832948571630,2025-05-31,1162
7832948571630,2025-06-01,1162
7832948571630,2025-06-02,1162
7832948571630,2025-06-03,1162
7832948571630,2025-06-04,1162
7832948571630,2025-06-05,1124
7832948571630,2025-06-06,1124
7832948571630,2025-06-07,1124
7832948571630,2025-06-08,1124
7832948571630,2025-06-09,1124
7832948571630,2025-06-10,1124
7832948571630,2025-06-11,1124
7832948571630,2025-06-12,1124
7832948571630,2025-06-13,1124
7832948571630,2025-06-14,1124
7832948571630,2025-06-15,1075
7832948571630,2025-06-16,1075
7832948571630,2025-06-17,1075
7832948571630,2025-06-18,1075
7832948571630,2025-06-19,1075
7832948571630,2025-06-20,1038
7832948571630,2025-06-21,1038
7832948571630,2025-06-22,1038
7832948571630,2025-06-23,1038
7832948571630,2025-06-24,1038
7832948571630,2025-06-25,1038
7832948571630,2025-06-26,1002
7832948571630,2025-06-27,1002
7832948571630,2025-06-28,1002
7832948571630,2025-06-29,1192
7832948571630,2025-06-30,1192
7832948571630,2025-07-01,1156
7832948571630,2025-07-02,1156
7832948571630,2025-07-03,1156
7832948571630,2025-07-04,1156
7832948571630,2025-07-05,1156
7832948571630,2025-07-06,1156
7832948571630,2025-07-07,1156
7832948571630,2025-07-08,1156
7832948571630,2025-07-09,1156
7832948571630,2025-07-10,1119
7832948571630,2025-07-11,1119
7832948571630,2025-07-12,1119
7832948571630,2025-07-13,1119
7832948571630,2025-07-14,1119
7832948571630,2025-07-15,1119
7832948571630,2025-07-16,1119
7832948571630,2025-07-17,1119
7832948571630,2025-07-18,1119
7832948571630,2025-07-19,1119
7832948571630,2025-07-20,1084
7832948571630,2025-07-21,1084
7832948571630,2025-07-22,1084
7832948571630,2025-07-23,1084
7832948571630,2025-07-24,1084
7832948571630,2025-07-25,1042
7832948571630,2025-07-26,1042
7832948571630,2025-07-27,1042
7832948571630,2025-07-28,1042
7832948571630,2025-07-29,1042
7832948571630,2025-07-30,1042
7832948571630,2025-07-31,1042
7832948571630,2025-08-01,1042
7832948571630,2025-08-02,1227
7832948571630,2025-08-03,1227
7832948571630,2025-08-04,1184
7832948571630,2025-08-05,1184
7832948571630,2025-08-06,1184
7832948571630,2025-08-07,1184
7832948571630,2025-08-08,1184
7832948571630,2025-08-09,1184
7832948571630,2025-08-10,1184
7832948571630,2025-08-11,1184
7832948571630,2025-08-12,1184
7832948571630,2025-08-13,1184
7832948571630,2025-08-14,1153
7832948571630,2025-08-15,1153
7832948571630,2025-08-16,1153
7832948571630,2025-08-17,1153
7832948571630,2025-08-18,1153
7832948571630,2025-08-19,1153
7832948571630,2025-08-20,1111
7832948571630,2025-08-21,1111
7832948571630,2025-08-22,1111
7832948571630,2025-08-23,1111
7832948571630,2025-08-24,1111
7832948571630,2025-08-25,1111
7832948571630,2025-08-26,1077
7832948571630,2025-08-27,1077
7832948571630,2025-08-28,1077
7832948571630,2025-08-29,1077
7832948571630,2025-08-30,1077
7832948571630,2025-08-31,1077
7832948571630,2025-09-01,1077
7832948571630,2025-09-02,1077
7832948571630,2025-09-03,1077
7832948571630,2025-09-04,1043
7832948571630,2025-09-05,1262
7832948571630,2025-09-06,1262
7832948571630,2025-09-07,1262
7832948571630,2025-09-08,1262
7832948571630,2025-09-09,1262
7832948571630,2025-09-10,1262
7832948571630,2025-09-11,1229
7832948571630,2025-09-12,1229
7832948571630,2025-09-13,1229
7832948571630,2025-09-14,1229
7832948571630,2025-09-15,1229
7832948571630,2025-09-16,1229
7832948571630,2025-09-17,1229
7832948571630,2025-09-18,1180
7832948571630,2025-09-19,1180
7832948571630,2025-09-20,1180
7832948571630,2025-09-21,1180
7832948571630,2025-09-22,1180
7832948571630,2025-09-23,1180
7832948571630,2025-09-24,1180
7832948571630,2025-09-25,1180
7832948571630,2025-09-26,1180
7832948571630,2025-09-27,1180
7832948571630,2025-09-28,1134
7832948571630,2025-09-29,1134
7832948571630,2025-09-30,1134
7832948571630,2025-10-01,1134
7832948571630,2025-10-02,1290
7832948571630,2025-10-03,1254
7832948571630,2025-10-04,1254
7832948571630,2025-10-05,1254
7832948571630,2025-10-06,1254
7832948571630,2025-10-07,1254
7832948571630,2025-10-08,1254
7832948571630,2025-10-09,1254
7832948571630,2025-10-10,1254
7832948571630,2025-10-11,1254
7832948571630,2025-10-12,1254
7832948571630,2025-10-13,1211
7832948571630,2025-10-14,1211
7832948571630,2025-10-15,1211
7832948571630,2025-10-16,1211
7832948571630,2025-10-17,1211
7832948571630,2025-10-18,1211
7832948571630,2025-10-19,1211
7832948571630,2025-10-20,1167
7832948571630,2025-10-21,1167
7832948571630,2025-10-22,1167
7832948571630,2025-10-23,1167
7832948571630,2025-10-24,1313
7832948571630,2025-10-25,1313
7832948571630,2025-10-26,1313
7832948571630,2025-10-27,1313
7832948571630,2025-10-28,1313
7832948571630,2025-10-29,1272
7832948571630,2025-10-30,1272
7832948571630,2025-10-31,1272
7832948571630,2025-11-01,1272
7832948571630,2025-11-02,1272
7832948571630,2025-11-03,1272
7832948571630,2025-11-04,1233
7832948571630,2025-11-05,1233
7832948571630,2025-11-06,1233
7832948571630,2025-11-07,1233
7832948571630,2025-11-08,1233
7832948571630,2025-11-09,1233
7832948571630,2025-11-10,1233
7832948571630,2025-11-11,1233
7832948571630,2025-11-12,1192
7832948571630,2025-11-13,1192
