gtin,fecha,cantidad,tipo_movimiento
7829314756284,2024-12-26,1,S
7829314756284,2024-12-31,2,S
7829314756284,2025-01-03,3,E
7829314756284,2025-01-05,2,S
7829314756284,2025-01-06,2,S
7829314756284,2025-01-08,6,E
7829314756284,2025-01-08,2,S
7829314756284,2025-01-11,4,S
7829314756284,2025-01-13,4,E
7829314756284,2025-01-25,3,S
7829314756284,2025-01-29,4,E
7829314756284,2025-01-29,1,S
7829314756284,2025-01-31,6,S
7829314756284,2025-02-02,1,S
7829314756284,2025-02-06,7,E
7829314756284,2025-02-07,1,S
7829314756284,2025-02-08,2,S
7829314756284,2025-02-10,1,S
7829314756284,2025-02-14,4,E
7829314756284,2025-02-18,2,S
7829314756284,2025-02-19,2,E
7829314756284,2025-02-20,10,S
7829314756284,2025-02-23,1,S
7829314756284,2025-02-24,11,E
7829314756284,2025-03-01,3,S
7829314756284,2025-03-02,4,E
7829314756284,2025-03-02,1,S
7829314756284,2025-03-03,4,S
7829314756284,2025-03-05,6,S
7829314756284,2025-03-07,10,E
7829314756284,2025-03-08,4,S
7829314756284,2025-03-10,8,S
7829314756284,2025-03-12,5,S
7829314756284,2025-03-13,4,S
7829314756284,2025-03-15,3,S
7829314756284,2025-03-16,24,E
7829314756284,2025-03-17,3,S
7829314756284,2025-03-19,5,S
7829314756284,2025-03-21,8,E
7829314756284,2025-03-23,2,S
7829314756284,2025-03-24,1,S
7829314756284,2025-03-25,5,S
7829314756284,2025-03-26,3,S
7829314756284,2025-03-28,6,S
7829314756284,2025-03-29,17,E
7829314756284,2025-03-30,2,S
7829314756284,2025-04-01,13,S
7829314756284,2025-04-02,3,S
7829314756284,2025-04-04,18,E
7829314756284,2025-04-06,6,S
7829314756284,2025-04-08,10,S
7829314756284,2025-04-09,2,S
7829314756284,2025-04-10,18,E
7829314756284,2025-04-11,8,S
7829314756284,2025-04-13,6,S
7829314756284,2025-04-14,1,S
7829314756284,2025-04-16,6,S
7829314756284,2025-04-18,21,E
7829314756284,2025-04-22,10,S
7829314756284,2025-04-25,5,S
7829314756284,2025-04-26,19,E
7829314756284,2025-04-26,4,S
7829314756284,2025-04-27,5,S
7829314756284,2025-04-28,7,S
7829314756284,2025-04-29,6,S
7829314756284,2025-04-30,8,S
7829314756284,2025-05-01,26,E
7829314756284,2025-05-03,9,S
7829314756284,2025-05-05,6,S
7829314756284,2025-05-06,18,E
7829314756284,2025-05-06,3,S
7829314756284,2025-05-08,4,S
7829314756284,2025-05-09,7,S
7829314756284,2025-05-10,10,S
7829314756284,2025-05-12,9,S
7829314756284,2025-05-14,30,E
7829314756284,2025-05-16,1,S
7829314756284,2025-05-18,6,S
7829314756284,2025-05-19,6,S
7829314756284,2025-05-20,13,E
7829314756284,2025-05-22,14,S
7829314756284,2025-05-23,7,S
7829314756284,2025-05-25,21,E
7829314756284,2025-05-27,8,S
7829314756284,2025-05-28,13,S
7829314756284,2025-05-29,8,S
7829314756284,2025-05-31,29,E
7829314756284,2025-06-01,17,S
7829314756284,2025-06-02,15,S
7829314756284,2025-06-04,8,S
7829314756284,2025-06-05,12,S
7829314756284,2025-06-06,14,S
7829314756284,2025-06-08,66,E
7829314756284,2025-06-09,15,S
7829314756284,2025-06-11,13,S
7829314756284,2025-06-13,8,S
7829314756284,2025-06-14,9,S
7829314756284,2025-06-16,6,S
7829314756284,2025-06-17,51,E
7829314756284,2025-06-18,9,S
7829314756284,2025-06-19,11,S
7829314756284,2025-06-21,11,S
7829314756284,2025-06-22,11,S
7829314756284,2025-06-23,8,S
7829314756284,2025-06-24,50,E
7829314756284,2025-06-26,8,S
7829314756284,2025-06-28,14,S
7829314756284,2025-06-29,12,S
7829314756284,2025-07-01,12,S
7829314756284,2025-07-02,52,E
7829314756284,2025-07-02,6,S
7829314756284,2025-07-04,9,S
7829314756284,2025-07-06,13,S
7829314756284,2025-07-08,15,S
7829314756284,2025-07-09,37,E
7829314756284,2025-07-10,15,S
7829314756284,2025-07-12,16,S
7829314756284,2025-07-13,9,S
7829314756284,2025-07-14,9,S
7829314756284,2025-07-15,64,E
7829314756284,2025-07-15,15,S
7829314756284,2025-07-16,13,S
7829314756284,2025-07-17,10,S
7829314756284,2025-07-18,11,S
7829314756284,2025-07-19,13,S
7829314756284,2025-07-21,14,S
7829314756284,2025-07-23,61,E
7829314756284,2025-07-24,6,S
7829314756284,2025-07-25,17,S
7829314756284,2025-07-27,14,S
7829314756284,2025-07-28,11,S
7829314756284,2025-07-30,48,E
7829314756284,2025-08-01,10,S
7829314756284,2025-08-02,15,S
7829314756284,2025-08-03,5,S
7829314756284,2025-08-04,30,E
7829314756284,2025-08-05,6,S
7829314756284,2025-08-07,16,S
7829314756284,2025-08-09,18,S
7829314756284,2025-08-11,40,E
7829314756284,2025-08-12,9,S
7829314756284,2025-08-14,14,S
7829314756284,2025-08-16,11,S
7829314756284,2025-08-17,13,S
7829314756284,2025-08-18,12,S
7829314756284,2025-08-20,59,E
7829314756284,2025-08-22,14,S
7829314756284,2025-08-24,12,S
7829314756284,2025-08-25,11,S
7829314756284,2025-08-26,37,E
7829314756284,2025-08-27,12,S
7829314756284,2025-08-29,10,S
7829314756284,2025-08-31,13,S
7829314756284,2025-09-01,35,E
7829314756284,2025-09-02,11,S
7829314756284,2025-09-03,5,S
7829314756284,2025-09-05,13,S
7829314756284,2025-09-07,29,E
7829314756284,2025-09-08,1,S
7829314756284,2025-09-10,6,S
7829314756284,2025-09-11,10,S
7829314756284,2025-09-13,21,E
7829314756284,2025-09-13,4,S
7829314756284,2025-09-14,8,S
7829314756284,2025-09-15,11,S
7829314756284,2025-09-17,9,S
7829314756284,2025-09-19,3,S
7829314756284,2025-09-20,31,E
7829314756284,2025-09-22,13,S
7829314756284,2025-09-23,11,S
7829314756284,2025-09-25,12,S
7829314756284,2025-09-26,9,S
7829314756284,2025-09-28,4,S
7829314756284,2025-09-29,49,E
7829314756284,2025-09-30,12,S
7829314756284,2025-10-04,10,S
7829314756284,2025-10-06,3,S
7829314756284,2025-10-07,5,S
7829314756284,2025-10-08,30,E
7829314756284,2025-10-10,6,S
7829314756284,2025-10-12,5,S
7829314756284,2025-10-14,3,S
7829314756284,2025-10-15,14,E
7829314756284,2025-10-16,5,S
7829314756284,2025-10-18,9,S
7829314756284,2025-10-19,11,S
7829314756284,2025-10-21,5,S
7829314756284,2025-10-23,13,S
7829314756284,2025-10-24,43,E
7829314756284,2025-10-25,7,S
7829314756284,2025-10-26,8,S
7829314756284,2025-10-27,8,S
7829314756284,2025-10-28,7,S
7829314756284,2025-10-29,30,E
7829314756284,2025-10-30,6,S
7829314756284,2025-11-01,3,S
7829314756284,2025-11-03,5,S
7829314756284,2025-11-05,14,E
7829314756284,2025-11-06,2,S
7829314756284,2025-11-08,5,S
7829314756284,2025-11-10,7,E
7829314756284,2025-11-14,7,S
7829314756284,2025-11-15,2,S
7829314756284,2025-11-16,13,E
7829314756284,2025-11-16,4,S
7829314756284,2025-11-17,7,S
7829314756284,2025-11-21,3,S
7829314756284,2025-11-23,3,S
7829314756284,2025-11-24,19,E
7829314756284,2025-11-24,6,S
7829314756284,2025-11-25,2,S
7829314756284,2025-11-26,3,S
7829314756284,2025-11-27,1,S
7829314756284,2025-11-28,3,S
7829314756284,2025-11-29,4,S
7829314756284,2025-11-30,6,S
7829314756284,2025-12-03,24,E
7829314756284,2025-12-03,5,S
7829314756284,2025-12-04,2,S
7829314756284,2025-12-06,2,S
7829314756284,2025-12-10,4,S
7829314756284,2025-12-12,8,E
7829314756284,2025-12-15,3,S
7829314756284,2025-12-18,3,E
7829314756284,2025-12-22,3,S
7829314756284,2025-12-23,4,S
7829314756284,2025-12-25,10,E
7829314756284,2025-12-25,3,S
7829314756284,2025-12-27,2,S
7829314756284,2025-12-31,5,S
7829314756284,2026-01-02,7,E
7829314756284,2026-01-05,6,S
7829314756284,2026-01-08,6,E
7829314756284,2026-01-09,3,S
7829314756284,2026-01-10,4,S
7829314756284,2026-01-15,2,S
7829314756284,2026-01-16,9,E
7829314756284,2026-01-20,6,S
7829314756284,2026-01-22,6,E
7829314756284,2026-01-24,3,S
7829314756284,2026-01-25,1,S
7829314756284,2026-01-26,2,S
7829314756284,2026-01-30,6,E
7829314756284,2026-02-04,4,S
7829314756284,2026-02-06,1,S
7829314756284,2026-02-07,2,S
7829314756284,2026-02-08,7,E
7829314756284,2026-02-09,3,S
7829314756284,2026-02-16,4,S
7829314756284,2026-02-17,7,E
7829314756284,2026-02-19,4,S
7829314756284,2026-02-20,3,S
7829314756284,2026-02-22,6,S
7829314756284,2026-02-24,17,E
7829314756284,2026-02-24,4,S
7829314756284,2026-03-02,4,S
7829314756284,2026-03-04,4,S
7829314756284,2026-03-05,11,E
7829314756284,2026-03-05,3,S
7829314756284,2026-03-06,7,S
7829314756284,2026-03-07,3,S
7829314756284,2026-03-09,5,S
7829314756284,2026-03-10,15,E
7829314756284,2026-03-12,1,S
7829314756284,2026-03-14,8,S
7829314756284,2026-03-15,9,E
7829314756284,2026-03-16,8,S
7829314756284,2026-03-18,2,S
7829314756284,2026-03-20,1,S
7829314756284,2026-03-21,4,S
7829314756284,2026-03-23,4,S
7829314756284,2026-03-24,19,E
7829314756284,2026-03-25,5,S
7829314756284,2026-03-27,4,S
7829314756284,2026-03-29,3,S
7829314756284,2026-03-30,2,S
7829314756284,2026-04-01,5,S
7829314756284,2026-04-02,23,E
7829314756284,2026-04-02,4,S
7829314756284,2026-04-03,2,S
7829314756284,2026-04-04,9,S
7829314756284,2026-04-06,9,S
7829314756284,2026-04-08,20,E
7829314756284,2026-04-09,7,S
7829314756284,2026-04-10,8,S
7829314756284,2026-04-11,8,S
7829314756284,2026-04-12,7,S
7829314756284,2026-04-13,30,E
7829314756284,2026-04-15,5,S
7829314756284,2026-04-17,1,S
7829314756284,2026-04-18,7,S
7829314756284,2026-04-19,13,E
7829314756284,2026-04-20,3,S
7829314756284,2026-04-22,4,S
7829314756284,2026-04-23,1,S
7829314756284,2026-04-25,5,S
7829314756284,2026-04-26,13,E
7829314756284,2026-04-27,10,S
7829314756284,2026-04-29,9,S
7829314756284,2026-04-30,8,S
7829314756284,2026-05-02,10,S
7829314756284,2026-05-03,14,S
7829314756284,2026-05-05,51,E
7829314756284,2026-05-06,6,S
7829314756284,2026-05-07,7,S
7829314756284,2026-05-08,8,S
7829314756284,2026-05-10,6,S
7829314756284,2026-05-11,27,E
7829314756284,2026-05-12,11,S
7829314756284,2026-05-13,4,S
7829314756284,2026-05-14,8,S
7829314756284,2026-05-16,23,E
7829314756284,2026-05-17,8,S
7829314756284,2026-05-18,9,S
7829314756284,2026-05-19,10,S
7829314756284,2026-05-21,8,S
7829314756284,2026-05-22,6,S
7829314756284,2026-05-24,10,S
7829314756284,2026-05-25,51,E
7829314756284,2026-05-26,6,S
7829314756284,2026-05-27,15,S
7829314756284,2026-05-28,9,S
7829314756284,2026-05-29,10,S
7829314756284,2026-05-30,11,S
7829314756284,2026-05-31,11,S
7829314756284,2026-06-02,82,E
7829314756284,2026-06-02,20,S
7829314756284,2026-06-04,14,S
7829314756284,2026-06-06,11,S
7829314756284,2026-06-07,13,S
7829314756284,2026-06-08,38,E
7829314756284,2026-06-09,6,S
7829314756284,2026-06-10,13,S
7829314756284,2026-06-12,11,S
7829314756284,2026-06-13,30,E
7829314756284,2026-06-14,12,S
7829314756284,2026-06-15,10,S
7829314756284,2026-06-16,13,S
7829314756284,2026-06-17,12,S
7829314756284,2026-06-19,16,S
7829314756284,2026-06-20,11,S
7829314756284,2026-06-22,74,E
7829314756284,2026-06-24,6,S
7829314756284,2026-06-26,9,S
7829314756284,2026-06-28,6,S
7829314756284,2026-06-29,13,S
7829314756284,2026-06-30,46,E
7829314756284,2026-06-30,12,S
7829314756284,2026-07-01,7,S
7818425176936,2024-01-04,4,S
7818425176936,2024-01-09,447,E
7818425176936,2024-01-09,74,S
7818425176936,2024-01-13,2,S
7818425176936,2024-01-15,2,E
7818425176936,2024-01-16,4,S
7818425176936,2024-01-18,5,S
7818425176936,2024-01-19,1,S
7818425176936,2024-01-20,10,E
7818425176936,2024-01-23,3,S
7818425176936,2024-01-24,1,S
7818425176936,2024-01-26,4,E
7818425176936,2024-02-03,2,S
7818425176936,2024-02-07,1,S
7818425176936,2024-02-08,3,E
7818425176936,2024-02-10,1,S
7818425176936,2024-02-13,1,E
7818425176936,2024-02-15,1,S
7818425176936,2024-02-17,5,S
7818425176936,2024-02-19,8,S
7818425176936,2024-02-20,14,E
7818425176936,2024-02-21,1,S
7818425176936,2024-02-22,2,S
7818425176936,2024-02-25,4,E
7818425176936,2024-02-25,1,S
7818425176936,2024-03-02,1,S
7818425176936,2024-03-03,4,S
7818425176936,2024-03-04,10,S
7818425176936,2024-03-07,4,S
7818425176936,2024-03-08,2,S
7818425176936,2024-03-10,21,E
7818425176936,2024-03-11,3,S
7818425176936,2024-03-13,3,S
7818425176936,2024-03-14,3,S
7818425176936,2024-03-16,9,S
7818425176936,2024-03-17,18,E
7818425176936,2024-03-18,4,S
7818425176936,2024-03-20,3,S
7818425176936,2024-03-22,7,E
7818425176936,2024-03-23,4,S
7818425176936,2024-03-25,4,S
7818425176936,2024-03-27,8,E
7818425176936,2024-03-29,5,S
7818425176936,2024-03-31,1,S
7818425176936,2024-04-02,9,S
7818425176936,2024-04-03,4,S
7818425176936,2024-04-04,19,E
7818425176936,2024-04-06,6,S
7818425176936,2024-04-08,6,S
7818425176936,2024-04-09,7,S
7818425176936,2024-04-10,3,S
7818425176936,2024-04-12,32,E
7818425176936,2024-04-12,10,S
7818425176936,2024-04-14,7,S
7818425176936,2024-04-15,7,S
7818425176936,2024-04-17,2,S
7818425176936,2024-04-19,13,S
7818425176936,2024-04-20,4,S
7818425176936,2024-04-21,45,E
7818425176936,2024-04-21,12,S
7818425176936,2024-04-22,2,S
7818425176936,2024-04-23,2,S
7818425176936,2024-04-24,6,S
7818425176936,2024-04-25,6,S
7818425176936,2024-04-26,5,S
7818425176936,2024-04-28,6,S
7818425176936,2024-04-29,37,E
7818425176936,2024-04-29,10,S
7818425176936,2024-04-30,8,S
7818425176936,2024-05-02,14,S
7818425176936,2024-05-04,12,S
7818425176936,2024-05-06,42,E
7818425176936,2024-05-06,8,S
7818425176936,2024-05-08,9,S
7818425176936,2024-05-10,4,S
7818425176936,2024-05-11,19,E
7818425176936,2024-05-11,6,S
7818425176936,2024-05-12,9,S
7818425176936,2024-05-14,14,S
7818425176936,2024-05-16,6,S
7818425176936,2024-05-17,29,E
7818425176936,2024-05-18,5,S
7818425176936,2024-05-20,11,S
7818425176936,2024-05-21,10,S
7818425176936,2024-05-22,16,S
7818425176936,2024-05-23,13,S
7818425176936,2024-05-24,6,S
7818425176936,2024-05-26,80,E
7818425176936,2024-05-26,19,S
7818425176936,2024-05-28,1,S
7818425176936,2024-05-29,12,S
7818425176936,2024-05-30,3,S
7818425176936,2024-05-31,13,S
7818425176936,2024-06-01,12,S
7818425176936,2024-06-02,9,S
7818425176936,2024-06-03,50,E
7818425176936,2024-06-04,8,S
7818425176936,2024-06-05,12,S
7818425176936,2024-06-06,8,S
7818425176936,2024-06-07,10,S
7818425176936,2024-06-08,12,S
7818425176936,2024-06-09,14,S
7818425176936,2024-06-10,7,S
7818425176936,2024-06-12,106,E
7818425176936,2024-06-12,35,S
7818425176936,2024-06-14,9,S
7818425176936,2024-06-16,17,S
7818425176936,2024-06-18,6,S
7818425176936,2024-06-19,32,E
7818425176936,2024-06-20,16,S
7818425176936,2024-06-21,16,S
7818425176936,2024-06-22,11,S
7818425176936,2024-06-24,15,S
7818425176936,2024-06-25,15,S
7818425176936,2024-06-26,97,E
7818425176936,2024-06-26,24,S
7818425176936,2024-06-27,13,S
7818425176936,2024-06-28,14,S
7818425176936,2024-06-29,10,S
7818425176936,2024-07-01,13,S
7818425176936,2024-07-03,10,S
7818425176936,2024-07-04,75,E
7818425176936,2024-07-04,15,S
7818425176936,2024-07-05,11,S
7818425176936,2024-07-06,14,S
7818425176936,2024-07-08,11,S
7818425176936,2024-07-09,42,E
7818425176936,2024-07-09,6,S
7818425176936,2024-07-10,8,S
7818425176936,2024-07-12,13,S
7818425176936,2024-07-14,14,S
7818425176936,2024-07-15,52,E
7818425176936,2024-07-15,17,S
7818425176936,2024-07-16,9,S
7818425176936,2024-07-18,12,S
7818425176936,2024-07-19,15,S
7818425176936,2024-07-21,15,S
7818425176936,2024-07-23,17,S
7818425176936,2024-07-24,68,E
7818425176936,2024-07-25,7,S
7818425176936,2024-07-26,16,S
7818425176936,2024-07-28,10,S
7818425176936,2024-07-29,33,E
7818425176936,2024-07-30,13,S
7818425176936,2024-07-31,10,S
7818425176936,2024-08-02,11,S
7818425176936,2024-08-03,14,S
7818425176936,2024-08-05,60,E
7818425176936,2024-08-05,12,S
7818425176936,2024-08-07,7,S
7818425176936,2024-08-09,6,S
7818425176936,2024-08-10,17,E
7818425176936,2024-08-10,4,S
7818425176936,2024-08-11,9,S
7818425176936,2024-08-13,9,S
7818425176936,2024-08-15,12,S
7818425176936,2024-08-17,30,E
7818425176936,2024-08-18,7,S
7818425176936,2024-08-20,11,S
7818425176936,2024-08-21,17,S
7818425176936,2024-08-23,11,S
7818425176936,2024-08-25,6,S
7818425176936,2024-08-26,69,E
7818425176936,2024-08-26,17,S
7818425176936,2024-08-27,7,S
7818425176936,2024-08-28,6,S
7818425176936,2024-08-29,8,S
7818425176936,2024-08-30,15,S
7818425176936,2024-08-31,44,E
7818425176936,2024-08-31,8,S
7818425176936,2024-09-01,12,S
7818425176936,2024-09-03,11,S
7818425176936,2024-09-04,4,S
7818425176936,2024-09-06,7,S
7818425176936,2024-09-08,6,S
7818425176936,2024-09-09,40,E
7818425176936,2024-09-11,7,S
7818425176936,2024-09-12,8,S
7818425176936,2024-09-14,15,E
7818425176936,2024-09-15,13,S
7818425176936,2024-09-17,6,S
7818425176936,2024-09-19,6,S
7818425176936,2024-09-21,33,E
7818425176936,2024-09-21,8,S
7818425176936,2024-09-22,8,S
7818425176936,2024-09-24,9,S
7818425176936,2024-09-26,9,S
7818425176936,2024-09-28,26,E
7818425176936,2024-09-30,9,S
7818425176936,2024-10-02,4,S
7818425176936,2024-10-03,4,S
7818425176936,2024-10-04,9,S
7818425176936,2024-10-05,26,E
7818425176936,2024-10-06,10,S
7818425176936,2024-10-08,9,S
7818425176936,2024-10-10,3,S
7818425176936,2024-10-12,22,E
7818425176936,2024-10-13,8,S
7818425176936,2024-10-15,3,S
7818425176936,2024-10-17,10,S
7818425176936,2024-10-18,3,S
7818425176936,2024-10-19,24,E
7818425176936,2024-10-20,9,S
7818425176936,2024-10-22,8,S
7818425176936,2024-10-23,2,S
7818425176936,2024-10-24,27,E
7818425176936,2024-10-24,8,S
7818425176936,2024-10-25,4,S
7818425176936,2024-10-29,4,E
7818425176936,2024-10-31,8,S
7818425176936,2024-11-01,4,S
7818425176936,2024-11-03,2,S
7818425176936,2024-11-04,2,S
7818425176936,2024-11-05,5,S
7818425176936,2024-11-06,21,E
7818425176936,2024-11-08,1,S
7818425176936,2024-11-10,3,S
7818425176936,2024-11-11,4,E
7818425176936,2024-11-13,5,S
7818425176936,2024-11-14,1,S
7818425176936,2024-11-16,10,S
7818425176936,2024-11-17,16,E
7818425176936,2024-11-21,4,S
7818425176936,2024-11-23,6,S
7818425176936,2024-11-25,10,E
7818425176936,2024-11-30,7,S
7818425176936,2024-12-02,8,E
7818425176936,2024-12-02,1,S
7818425176936,2024-12-04,2,S
7818425176936,2024-12-09,2,E
7818425176936,2024-12-10,1,S
7818425176936,2024-12-15,1,S
7818425176936,2024-12-16,2,S
7818425176936,2024-12-18,4,E
7818425176936,2024-12-20,1,S
7818425176936,2024-12-22,5,S
7818425176936,2024-12-24,2,S
7818425176936,2024-12-25,8,E
7818425176936,2024-12-31,1,S
7818425176936,2025-01-02,1,E
7818425176936,2025-01-03,4,S
7818425176936,2025-01-10,4,S
7818425176936,2025-01-11,10,E
7818425176936,2025-01-11,2,S
7818425176936,2025-01-12,1,S
7818425176936,2025-01-13,2,S
7818425176936,2025-01-15,1,S
7818425176936,2025-01-18,4,E
7818425176936,2025-01-19,2,S
7818425176936,2025-01-22,1,S
7818425176936,2025-01-24,3,E
7818425176936,2025-01-28,3,S
7818425176936,2025-01-30,3,E
7818425176936,2025-02-01,1,S
7818425176936,2025-02-02,2,S
7818425176936,2025-02-04,3,E
7818425176936,2025-02-05,9,S
7818425176936,2025-02-06,1,S
7818425176936,2025-02-09,3,S
7818425176936,2025-02-10,13,E
7818425176936,2025-02-13,2,S
7818425176936,2025-02-16,2,E
7818425176936,2025-02-18,2,S
7818425176936,2025-02-20,1,S
7818425176936,2025-02-24,2,S
7818425176936,2025-02-25,5,E
7818425176936,2025-02-27,1,S
7818425176936,2025-03-01,4,S
7818425176936,2025-03-04,3,S
7818425176936,2025-03-05,8,E
7818425176936,2025-03-06,4,S
7818425176936,2025-03-08,4,S
7818425176936,2025-03-10,3,S
7818425176936,2025-03-11,11,E
7818425176936,2025-03-13,2,S
7818425176936,2025-03-15,3,S
7818425176936,2025-03-19,6,S
7818425176936,2025-03-20,11,E
7818425176936,2025-03-21,7,S
7818425176936,2025-03-23,2,S
7818425176936,2025-03-24,3,S
7818425176936,2025-03-26,6,S
7818425176936,2025-03-28,18,E
7818425176936,2025-03-30,8,S
7818425176936,2025-03-31,3,S
7818425176936,2025-04-01,6,S
7818425176936,2025-04-02,7,S
7818425176936,2025-04-04,5,S
7818425176936,2025-04-05,29,E
7818425176936,2025-04-07,9,S
7818425176936,2025-04-08,13,S
7818425176936,2025-04-10,5,S
7818425176936,2025-04-11,2,S
7818425176936,2025-04-13,29,E
7818425176936,2025-04-14,5,S
7818425176936,2025-04-16,12,S
7818425176936,2025-04-18,20,E
7818425176936,2025-04-18,3,S
7818425176936,2025-04-19,2,S
7818425176936,2025-04-20,6,S
7818425176936,2025-04-21,8,S
7818425176936,2025-04-22,5,S
7818425176936,2025-04-24,24,E
7818425176936,2025-04-24,3,S
7818425176936,2025-04-26,6,S
7818425176936,2025-04-28,7,S
7818425176936,2025-04-30,13,E
7818425176936,2025-05-01,10,S
7818425176936,2025-05-03,11,S
7818425176936,2025-05-05,7,S
7818425176936,2025-05-06,28,E
7818425176936,2025-05-07,4,S
7818425176936,2025-05-09,8,S
7818425176936,2025-05-11,9,S
7818425176936,2025-05-12,21,E
7818425176936,2025-05-13,10,S
7818425176936,2025-05-15,7,S
7818425176936,2025-05-17,5,S
7818425176936,2025-05-19,22,E
7818425176936,2025-05-20,12,S
7818425176936,2025-05-21,12,S
7818425176936,2025-05-22,14,S
7818425176936,2025-05-24,13,S
7818425176936,2025-05-25,10,S
7818425176936,2025-05-27,61,E
7818425176936,2025-05-29,6,S
7818425176936,2025-05-31,8,S
7818425176936,2025-06-01,11,S
7818425176936,2025-06-02,8,S
7818425176936,2025-06-03,41,E
7818425176936,2025-06-03,8,S
7818425176936,2025-06-04,10,S
7818425176936,2025-06-05,10,S
7818425176936,2025-06-06,11,S
7818425176936,2025-06-07,12,S
7818425176936,2025-06-08,9,S
7818425176936,2025-06-09,8,S
7818425176936,2025-06-10,12,S
7818425176936,2025-06-12,81,E
7818425176936,2025-06-12,9,S
7818425176936,2025-06-13,10,S
7818425176936,2025-06-15,11,S
7818425176936,2025-06-16,11,S
7818425176936,2025-06-18,32,E
7818425176936,2025-06-19,9,S
7818425176936,2025-06-21,12,S
7818425176936,2025-06-23,15,S
7818425176936,2025-06-25,36,E
7818425176936,2025-06-26,13,S
7818425176936,2025-06-27,9,S
7818425176936,2025-06-29,9,S
7818425176936,2025-06-30,12,S
7818425176936,2025-07-01,43,E
7818425176936,2025-07-03,14,S
7818425176936,2025-07-05,15,S
7818425176936,2025-07-06,13,S
7818425176936,2025-07-07,12,S
7818425176936,2025-07-08,11,S
7818425176936,2025-07-09,9,S
7818425176936,2025-07-10,74,E
7818425176936,2025-07-11,9,S
7818425176936,2025-07-12,7,S
7818425176936,2025-07-13,10,S
7818425176936,2025-07-14,12,S
7818425176936,2025-07-15,11,S
7818425176936,2025-07-16,8,S
7818425176936,2025-07-18,57,E
7818425176936,2025-07-20,7,S
7818425176936,2025-07-21,16,S
7818425176936,2025-07-23,10,S
7818425176936,2025-07-25,10,S
7818425176936,2025-07-27,55,E
7818425176936,2025-07-27,12,S
7818425176936,2025-07-29,11,S
7818425176936,2025-07-30,11,S
7818425176936,2025-08-01,16,S
7818425176936,2025-08-02,38,E
7818425176936,2025-08-03,11,S
7818425176936,2025-08-05,11,S
7818425176936,2025-08-06,14,S
7818425176936,2025-08-07,12,S
7818425176936,2025-08-08,61,E
7818425176936,2025-08-08,13,S
7818425176936,2025-08-09,12,S
7818425176936,2025-08-11,9,S
7818425176936,2025-08-13,13,S
7818425176936,2025-08-14,34,E
7818425176936,2025-08-15,9,S
7818425176936,2025-08-17,8,S
7818425176936,2025-08-19,12,S
7818425176936,2025-08-20,11,S
7818425176936,2025-08-21,9,S
7818425176936,2025-08-22,57,E
7818425176936,2025-08-22,8,S
7818425176936,2025-08-24,8,S
7818425176936,2025-08-26,9,S
7818425176936,2025-08-28,13,S
7818425176936,2025-08-29,7,S
7818425176936,2025-08-30,50,E
7818425176936,2025-08-30,13,S
7818425176936,2025-08-31,12,S
7818425176936,2025-09-02,11,S
7818425176936,2025-09-03,9,S
7818425176936,2025-09-05,12,S
7818425176936,2025-09-06,44,E
7818425176936,2025-09-07,8,S
7818425176936,2025-09-08,5,S
7818425176936,2025-09-10,12,S
7818425176936,2025-09-11,25,E
7818425176936,2025-09-12,6,S
7818425176936,2025-09-14,8,S
7818425176936,2025-09-15,11,S
7818425176936,2025-09-17,25,E
7818425176936,2025-09-18,15,S
7818425176936,2025-09-19,9,S
7818425176936,2025-09-20,9,S
7818425176936,2025-09-22,33,E
7818425176936,2025-09-24,7,S
7818425176936,2025-09-25,11,S
7818425176936,2025-09-26,8,S
7818425176936,2025-09-28,26,E
7818425176936,2025-09-30,7,S
7818425176936,2025-10-02,5,S
7818425176936,2025-10-03,3,S
7818425176936,2025-10-04,7,S
7818425176936,2025-10-06,26,E
7818425176936,2025-10-06,4,S
7818425176936,2025-10-07,8,S
7818425176936,2025-10-09,4,S
7818425176936,2025-10-11,3,S
7818425176936,2025-10-13,7,S
7818425176936,2025-10-14,5,S
7818425176936,2025-10-15,27,E
7818425176936,2025-10-17,3,S
7818425176936,2025-10-20,1,S
7818425176936,2025-10-21,4,E
7818425176936,2025-10-22,3,S
7818425176936,2025-10-23,4,S
7818425176936,2025-10-25,9,S
7818425176936,2025-10-27,4,S
7818425176936,2025-10-28,7,S
7818425176936,2025-10-29,5,S
7818425176936,2025-10-30,32,E
7818425176936,2025-10-31,7,S
7818425176936,2025-11-01,2,S
7818425176936,2025-11-03,1,S
7818425176936,2025-11-04,8,S
7818425176936,2025-11-07,18,E
7818425176936,2025-11-09,1,S
7818425176936,2025-11-11,4,S
7818425176936,2025-11-13,5,E
7818425176936,2025-11-14,2,S
7818425176936,2025-11-16,13,S
7818425176936,2025-11-17,1,S
7818425176936,2025-11-19,12,S
7818425176936,2025-11-20,28,E
7818425176936,2025-11-21,3,S
7818425176936,2025-11-22,2,S
7818425176936,2025-11-24,5,S
7818425176936,2025-11-28,6,S
7818425176936,2025-11-29,16,E
7818425176936,2025-12-02,3,S
7818425176936,2025-12-06,3,E
7818425176936,2025-12-08,1,S
7818425176936,2025-12-09,3,S
7818425176936,2025-12-11,2,S
7818425176936,2025-12-14,2,S
7818425176936,2025-12-15,8,E
7818425176936,2025-12-16,1,S
7818425176936,2025-12-17,2,S
7818425176936,2025-12-18,1,S
7818425176936,2025-12-20,6,E
7818425176936,2025-12-20,2,S
